,Year,Population,Country,GDP per capita (OWiD),"Government Expenditure (IMF, Wiki, Statistica)",Region,Subregion
16942468,1979,144693088.0,Indonesia,2810.0,22.23934,Asia,South-eastern Asia
16942469,1980,148177104.0,Indonesia,2981.0,22.974873,Asia,South-eastern Asia
16942470,1981,151686336.0,Indonesia,3119.0,25.24573,Asia,South-eastern Asia
16942471,1982,155228656.0,Indonesia,2941.0,19.90793,Asia,South-eastern Asia
16942472,1983,158790608.0,Indonesia,2994.0,19.75331,Asia,South-eastern Asia
16942473,1984,162331968.0,Indonesia,3134.0,17.8088,Asia,South-eastern Asia
16942474,1985,165791696.0,Indonesia,3143.0,20.1744,Asia,South-eastern Asia
16942475,1986,169135280.0,Indonesia,3269.0,23.14545,Asia,South-eastern Asia
16942476,1987,172421392.0,Indonesia,3370.0,20.67611,Asia,South-eastern Asia
16942477,1988,175694640.0,Indonesia,3500.0,20.28397,Asia,South-eastern Asia
16942478,1989,178949168.0,Indonesia,3747.0,19.15922,Asia,South-eastern Asia
16942479,1990,182159888.0,Indonesia,4007.0,18.3458,Asia,South-eastern Asia
16942480,1991,185361232.0,Indonesia,4310.778,17.35015,Asia,South-eastern Asia
16942481,1992,188558416.0,Indonesia,4536.4097,19.06415,Asia,South-eastern Asia
16942482,1993,191737280.0,Indonesia,4837.1313,17.09968,Asia,South-eastern Asia
16942483,1994,194928544.0,Indonesia,5140.025,16.28946,Asia,South-eastern Asia
16942484,1995,198140160.0,Indonesia,5494.904,14.33647,Asia,South-eastern Asia
16942485,1996,201373792.0,Indonesia,5851.2954,13.7012,Asia,South-eastern Asia
16942486,1997,204628016.0,Indonesia,6055.8486,18.29799,Asia,South-eastern Asia
16942487,1998,207855488.0,Indonesia,5203.5796,19.5339,Asia,South-eastern Asia
16942488,1999,210996912.0,Indonesia,5186.7134,20.0778,Asia,South-eastern Asia
16942489,2000,214072416.0,Indonesia,5384.3867,20.24781,Asia,South-eastern Asia
16942490,2001,217112432.0,Indonesia,5526.1475,27.76352,Asia,South-eastern Asia
16942491,2002,220115088.0,Indonesia,5720.2817,23.6721,Asia,South-eastern Asia
16942492,2003,223080128.0,Indonesia,5938.878,23.27497,Asia,South-eastern Asia
16942493,2004,225938592.0,Indonesia,6180.91,22.64718,Asia,South-eastern Asia
16942494,2005,228805152.0,Indonesia,6482.012,21.19127,Asia,South-eastern Asia
16942495,2006,231797424.0,Indonesia,6782.6245,22.48628,Asia,South-eastern Asia
16942496,2007,234858288.0,Indonesia,7157.313,22.33806,Asia,South-eastern Asia
16942497,2008,237936544.0,Indonesia,7633.166,23.07003,Asia,South-eastern Asia
16942498,2009,240981296.0,Indonesia,7935.844,19.93443,Asia,South-eastern Asia
16942499,2010,244016176.0,Indonesia,8386.434,19.64407,Asia,South-eastern Asia
16942500,2011,247099696.0,Indonesia,8849.0,19.83875,Asia,South-eastern Asia
16942501,2012,250222688.0,Indonesia,9272.009,18.404860570062255,Asia,South-eastern Asia
16942502,2013,253275920.0,Indonesia,9676.147,18.445610547176415,Asia,South-eastern Asia
16942503,2014,256229760.0,Indonesia,10050.717,18.468379939476094,Asia,South-eastern Asia
16942504,2015,259091968.0,Indonesia,10432.305,18.473304530629655,Asia,South-eastern Asia
16942505,2016,261850176.0,Indonesia,10849.67,18.460384320637104,Asia,South-eastern Asia
16942506,2017,264498848.0,Indonesia,11292.259,18.429510509891184,Asia,South-eastern Asia
16942507,2018,267066848.0,Indonesia,11768.468,18.380851807740243,Asia,South-eastern Asia
16942508,2019,269582880.0,Indonesia,12250.278,18.314348304443183,Asia,South-eastern Asia
16942509,2020,271857984.0,Indonesia,11895.075,18.23,Asia,South-eastern Asia
16942707,1962,22605052.0,Iran,3586.0,16.037397,Asia,Southern Asia
16942708,1963,23259096.0,Iran,3867.0,15.163214,Asia,Southern Asia
16942709,1964,23948632.0,Iran,4026.0,15.774481,Asia,Southern Asia
16942710,1965,24667028.0,Iran,4388.0,16.647651,Asia,Southern Asia
16942711,1966,25398706.0,Iran,4686.0,20.732825,Asia,Southern Asia
16942712,1967,26133346.0,Iran,5062.0,22.502047,Asia,Southern Asia
16942713,1968,26875302.0,Iran,5659.0,24.156881,Asia,Southern Asia
16942714,1980,38520668.0,Iran,6334.0,35.7612,Asia,Southern Asia
16942715,1981,40476260.0,Iran,5887.0,39.50748,Asia,Southern Asia
16942716,1982,42500036.0,Iran,6535.0,36.24469,Asia,Southern Asia
16942717,1983,44027988.0,Iran,7108.0,27.4893,Asia,Southern Asia
16942718,1984,45628400.0,Iran,6951.0,33.44747,Asia,Southern Asia
16942719,1985,47266160.0,Iran,6853.0,21.642,Asia,Southern Asia
16942720,1986,48913236.0,Iran,5984.0,18.9676,Asia,Southern Asia
16942721,1987,50541504.0,Iran,5713.0,18.6409,Asia,Southern Asia
16942722,1988,52111868.0,Iran,5249.0,23.6166,Asia,Southern Asia
16942723,1989,53644740.0,Iran,5303.0,21.30936,Asia,Southern Asia
16942724,1990,55793628.0,Iran,5620.0,24.5568,Asia,Southern Asia
16942725,1991,57990892.0,Iran,6380.55,19.0673,Asia,Southern Asia
16942726,1992,59372016.0,Iran,7036.315,22.02131,Asia,Southern Asia
16942727,1993,59755432.0,Iran,6914.7666,35.7171,Asia,Southern Asia
16942728,1994,59985752.0,Iran,6884.706,30.0296,Asia,Southern Asia
16942729,1995,60794808.0,Iran,7093.735,28.75898,Asia,Southern Asia
16942730,1996,61598380.0,Iran,7746.409,27.73413,Asia,Southern Asia
16942731,1997,62480528.0,Iran,8113.724,25.30358,Asia,Southern Asia
16942732,1998,63461424.0,Iran,8458.387,22.5401,Asia,Southern Asia
16942733,1999,64474748.0,Iran,8714.627,25.79962,Asia,Southern Asia
16942734,2000,65544380.0,Iran,9104.763,28.9455,Asia,Southern Asia
16942735,2001,66674856.0,Iran,9620.627,18.7189,Asia,Southern Asia
16942736,2002,67327120.0,Iran,10467.371,22.595352,Asia,Southern Asia
16942737,2003,67954704.0,Iran,11502.853,22.989243,Asia,Southern Asia
16942738,2004,69061680.0,Iran,12404.323,21.354135,Asia,Southern Asia
16942739,2005,70182592.0,Iran,13110.143,26.768798,Asia,Southern Asia
16942740,2006,71275768.0,Iran,14185.753,27.867028,Asia,Southern Asia
16942741,2007,72319424.0,Iran,15467.107,21.790298,Asia,Southern Asia
16942742,2008,73318400.0,Iran,15739.983,24.701891,Asia,Southern Asia
16942743,2009,74322688.0,Iran,16575.07,22.651546,Asia,Southern Asia
16942744,2010,75373864.0,Iran,17751.33,21.85853,Asia,Southern Asia
16942745,2011,76342968.0,Iran,18024.0,25.001489,Asia,Southern Asia
16942746,2012,77324448.0,Iran,17556.533,21.792997238683625,Asia,Southern Asia
16942747,2013,78458928.0,Iran,16842.896,21.663624103141856,Asia,Southern Asia
16942748,2014,79961672.0,Iran,17449.938,21.434213150467123,Asia,Southern Asia
16942749,2015,81790848.0,Iran,16922.88,21.104548236340786,Asia,Southern Asia
16942750,2016,83306232.0,Iran,17738.059,20.67462936076285,Asia,Southern Asia
16942751,2017,84505080.0,Iran,18416.479,20.142866284960846,Asia,Southern Asia
16942752,2018,85617560.0,Iran,18154.533,19.512164818092167,Asia,Southern Asia
16942753,2019,86564208.0,Iran,17400.414,18.781209389771888,Asia,Southern Asia
16942754,2020,87290192.0,Iran,17296.264,17.95,Asia,Southern Asia
16942974,2004,27858950.0,Iraq,6061.5547,92.14407446,Asia,Western Asia
16942975,2005,28698688.0,Iraq,6441.41,63.3216526,Asia,Western Asia
16942976,2006,28905614.0,Iraq,7117.6133,50.78737779,Asia,Western Asia
16942977,2007,28660888.0,Iraq,7587.6055,46.6788444,Asia,Western Asia
16942978,2008,29218384.0,Iraq,8587.265,57.5680056,Asia,Western Asia
16942979,2009,30289044.0,Iraq,9268.709,59.17315274,Asia,Western Asia
16942980,2010,31264880.0,Iraq,10274.33,51.1986991,Asia,Western Asia
16942981,2011,32378066.0,Iraq,11484.0,45.35017773,Asia,Western Asia
16943241,1926,3382587.0,Ireland,4100.0,18.766245,Europe,Northern Europe
16943242,1929,3024351.0,Ireland,4501.0,19.330837,Europe,Northern Europe
16943243,1931,2906413.0,Ireland,4737.0,19.999981,Europe,Northern Europe
16943244,1933,2888461.0,Ireland,4463.0,25.57619,Europe,Northern Europe
16943245,1936,2897605.0,Ireland,4865.0,22.727326,Europe,Northern Europe
16943246,1937,2900660.0,Ireland,4713.0,24.19768,Europe,Northern Europe
16943247,1938,2903717.0,Ireland,4865.0,22.06705,Europe,Northern Europe
16943248,1939,2906263.0,Ireland,4865.0,28.31203,Europe,Northern Europe
16943249,1940,2908297.0,Ireland,4865.0,20.93242,Europe,Northern Europe
16943250,1941,2909818.0,Ireland,4865.0,20.72276,Europe,Northern Europe
16943251,1942,2910825.0,Ireland,4865.0,21.06022,Europe,Northern Europe
16943252,1943,2911319.0,Ireland,4865.0,19.21256,Europe,Northern Europe
16943253,1944,2911812.0,Ireland,4865.0,18.55001,Europe,Northern Europe
16943254,1945,2912306.0,Ireland,4812.0,18.21369,Europe,Northern Europe
16943255,1946,2912799.0,Ireland,4865.0,19.0545,Europe,Northern Europe
16943256,1947,2913293.0,Ireland,4929.0,19.896267,Europe,Northern Europe
16943257,1948,2913787.0,Ireland,5149.0,21.756966,Europe,Northern Europe
16943258,1949,2911552.0,Ireland,5426.0,23.609733,Europe,Northern Europe
16943259,1950,2906608.0,Ireland,5504.0,26.876016,Europe,Northern Europe
16943260,1951,2924713.0,Ireland,5649.0,23.554483,Europe,Northern Europe
16943261,1952,2929379.0,Ireland,5805.0,26.97378,Europe,Northern Europe
16943262,1953,2917036.0,Ireland,5973.0,26.41569,Europe,Northern Europe
16943263,1954,2902783.0,Ireland,6048.0,27.8239,Europe,Northern Europe
16943264,1955,2886375.0,Ireland,6248.0,26.15607,Europe,Northern Europe
16943265,1956,2869658.0,Ireland,6212.0,26.74413,Europe,Northern Europe
16943266,1957,2854321.0,Ireland,6239.0,29.27017,Europe,Northern Europe
16943267,1958,2838765.0,Ireland,6169.0,28.68057,Europe,Northern Europe
16943268,1959,2823474.0,Ireland,6437.0,25.74803,Europe,Northern Europe
16943269,1960,2811075.0,Ireland,6825.0,31.22167,Europe,Northern Europe
16943270,1961,2807012.0,Ireland,7186.0,33.62472,Europe,Northern Europe
16943271,1962,2813072.0,Ireland,7390.0,33.83602,Europe,Northern Europe
16943272,1963,2824097.0,Ireland,7685.0,35.87178,Europe,Northern Europe
16943273,1964,2837439.0,Ireland,7948.0,37.10763,Europe,Northern Europe
16943274,1965,2852404.0,Ireland,8051.0,38.31887,Europe,Northern Europe
16943275,1966,2867008.0,Ireland,8097.0,39.58171,Europe,Northern Europe
16943276,1967,2882744.0,Ireland,8531.0,42.21093,Europe,Northern Europe
16943277,1968,2899653.0,Ireland,9197.0,42.90049,Europe,Northern Europe
16943278,1969,2917193.0,Ireland,9706.0,45.58438,Europe,Northern Europe
16943279,1970,2937647.0,Ireland,9881.0,47.29132,Europe,Northern Europe
16943280,1971,2969402.0,Ireland,10128.0,48.37984,Europe,Northern Europe
16943281,1972,3013995.0,Ireland,10621.0,44.26362,Europe,Northern Europe
16943282,1973,3062017.0,Ireland,10946.0,43.29546,Europe,Northern Europe
16943283,1974,3110101.0,Ireland,11225.0,47.46408,Europe,Northern Europe
16943284,1975,3157921.0,Ireland,11662.0,51.88005,Europe,Northern Europe
